སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ། ||| Homage to all buddhas and bodhisattvas!
དེའི་ཕྱིར་ཡང་ཐེག་པ་ཆེན་པོ་ལས་ལྕི་བ་ཆེན་པོའི་ལྟུང་བ་འབྱུང་བར་འགྱུར་ཏེ། དེའི་ཕྱིར་ངན་སོང་དུ་འགྲོ་བར་འགྱུར་རོ། ། ||| It is therefore considered a very serious transgression that leads to rebirth in the lower realms.
དཔེར་ན་མི་ལ་ལ་ཞིག་རིན་པོ་ཆེའི་གླིང་དུ་འགྲོ་འདོད་དེ། རྒྱ་མཚོ་ཆེན་པོར་གྲུ་ལས་སོང་བ་ལས་རྒྱ་མཚོ་ཆེན་པོར་གྲུ་ཉིད་ཞིག་པར་གྱུར་པ་དེ་བཞིན་དུ། ། ||| “The analogy here is of a group of people who wish to go to a jewel island and set out to cross the great ocean by boat, but the boat breaks apart in the great ocean.
བྱང་ཆུབ་སེམས་དཔའ་ལས་དང་པོ་ཡང་ཐེག་པ་ཆེན་པོའི་རྒྱ་མཚོ་རྒལ་བར་འདོད་པ་ལས་ ||| In the same way, even though these beginner bodhisattvas wish to cross the great ocean of the Mahāyāna,
ཕྲག་དོག་གི་ཕྱིར་བརྫུན་དུ་སྨྲས་ནས་དེའི་རྐྱེན་གྱིས་དེ་དག་དད་པའི་གྲུ་ཞིག་ཅིང་ཤེས་རབ་ཀྱི་སྲོག་དང་བྲལ་བ་འཐོབ་པར་འགྱུར་རོ། ། ||| they destroy their boat of faith and part from the vital force of wisdom when they lie out of jealousy.
དེ་ལྟ་བས་ན་བྱང་ཆུབ་སེམས་དཔའ་ལས་དང་པོ་པ་ཕྲག་དོག་གི་ཕྱིར་བརྫུན་དུ་སྨྲས་པའི་རྐྱེན་གྱིས་ལྟུང་བ་ལྕི་བ་ཆེན་པོ་འབྱུང་བར་འགྱུར་ཏེ། ||| Therefore, beginner bodhisattvas incur a very weighty transgression when they lie out of jealousy.
དེ་ནི་བྱང་ཆུབ་སེམས་དཔའ་ལས་དང་པོ་པའི་ལྟུང་བའི་རྩ་བ་ལྔ་པའོ། ། ||| This is the fifth root transgression for beginner bodhisattvas.
གཞན་ཡང་རིགས་ཀྱི་བུ་མ་འོངས་པའི་དུས་ན་ལས་དང་པོ་པའི་བྱང་ཆུབ་སེམས་དཔའ་ཁྱིམ་པའམ། རབ་ཏུ་བྱུང་བ་དག་ ||| “Furthermore, son of noble family, in the future there will be beginner bodhisattvas, householders or ordained,
ཟབ་པ་ཉིད་ལ་སྟོང་པ་ཉིད་དང་ལྡན་པའི་མདོ་སྡེ་གཟུངས་དང་། བཟོད་པ་དང་། ཏིང་ངེ་འཛིན་དང་། སས་བརྒྱན་པའི་སྐྱེས་བུ་རིག་པ་ཆེན་པོ་དང་ལྡན་པ། ཚེགས་ཆུང་བའི་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ཀྱི་སྤྱོད་ཡུལ་གྱི་ཐེག་པ་ཆེན་པོའི་མདོ་སྡེ་དེ་ཀློག་པར་བྱེད། འདོན་པར་བྱེད། ཁ་ཏོན་བྱེད། ||| who will read, recite, and chant sūtras that contain profound emptiness. These Mahāyāna sūtras are the object of understanding of bodhisattvas who need only little effort, and who are greatly intelligent beings, adorned with dhāraṇīs, tolerance, meditative concentration, and the grounds.
བཀླགས་ནས་གཞན་ལ་རྒྱ་ཆེར་སྟོན་པར་བྱེད། ||| “Having recited them, they extensively teach these sūtras to others.
དེ་བདག་གིས་ཆོས་འདི་དག་རང་གིས་བློས་རྟོགས་ནས་ང་སྙིང་རྗེ་བའི་ཕྱིར་དེ་ལྟར་ཁྱོད་ལ་སྟོན་གྱིས། ||| They say, ‘I have understood these teachings with my own intelligence; I teach them to you in this way because I am compassionate.
ཁྱོད་ཀྱིས་ཅི་ནས་ཀྱང་ཆོས་ཟབ་མོ་འདི་ལ་མངོན་སུམ་དུ་འགྱུར་བ་དེ་ལྟར་སྒོམས་ཤིག་དང་། ||| Therefore, you must meditate on this profound Dharma in order to directly perceive it and
ད་ལྟར་གྱི་ང་བཞིན་དུ་ཁྱེད་ཀྱང་ཡེ་ཤེས་མཐོང་བར་འགྱུར་རོ་ ||| you too will come to behold primordial wisdom, just as I do now.’
ཆོས་འདི་ལྟ་བུ་ཟབ་མོ་ཟབ་པ་དག་མངོན་པར་ནི་མ་བྱས་ཀྱི། བཀླགས་པ་ཙམ་གྱིས་བསྟན་ཏོ་ཞེས་ནི་མི་ཟེར་བར་ ||| Instead of stating, ‘I have not actualized this most profound Dharma, but teach it by merely reading it out,’
རྙེད་པ་དང་བཀུར་སྟིའི་ཕྱིར་བདག་འཚོང་བར་བྱེད་དེ། ||| they promote themselves for the purpose of gain and honor.
དེའི་རྐྱེན་གྱིས་དུས་གསུམ་གྱིས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་རྣམས་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་དག་དང་། འཕགས་པའི་གང་ཟག་དག་གི་སྤྱན་སྔར་ཉེས་པ་དང་བཅས་པར་འགྱུར། ། ||| Therefore, in the eyes of the tathāgata, arhat, perfectly complete buddhas of the three times, bodhisattva mahāsattvas, and noble beings they have become stained by faults.
ལྟུང་བ་ལྕི་བ་འབྱུང་བར་འགྱུར། ||| A heavy transgression has occurred.
ལྷ་དང་མི་རྣམས་ཐེག་པ་ཆེན་པོས་བསླུས་པར་འགྱུར་ཏེ། དེ་ནི་དེའི་ཉན་ཐོས་ཀྱི་ཐེག་པར་ཡང་མི་འགྱུར་ན་ཐེག་པ་ཆེན་པོ་ལྟ་ཅི་སྨོས། ||| Having deceived gods and humans using the Mahāyāna, there will be no śrāvaka vehicle of the buddha for those bodhisattvas, much less the Mahāyāna,
ཐེག་པ་ཆེན་པོ་ལ་འཇུག་པའི་རྟོགས་པའི་ཁྱད་པར་ལྟ་ཅི་སྨོས། བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ལྟ་ཅི་སྨོས། ། ||| or the particular realizations which are the entry into the Mahāyāna, or unsurpassable, perfectly complete enlightenment.
དཔེར་ན་མི་ཞིག་འབྲོག་དགོན་པ་ཆེན་པོར་སོང་བ་ལས་བཀྲེས་པ་དང་སྐོམ་པས་ཉེན་ཅིང་ངལ་བར་གྱུར་ནས་ ||| “The analogy here is of someone who travels out into the great secluded wilderness, where he suffers hunger, thirst, and exhaustion.
དེ་འབྲས་བུ་ཆེན་པོ་དང་ལྡན་པའི་ཤིང་གི་དྲུང་དུ་ཟས་ཀྱི་ཕྱིར་འདུག་ནས། ||| He then approaches a tree, intending to eat of the great fruit it bears.
དེས་ཤིང་འབྲས་བུ་ཆེན་པོ་དང་ལྡན་པ་དྲི་དང་ལྡན་པ་རོ་དང་ལྡན་པ་བོར་ཏེ་ ||| However, ignoring the tree with its fine aroma and delicious fruit,
དུག་གི་ཤིང་རོ་མེད་པ་ལ་འཇོགས་ནས་དུག་གི་འབྲས་བུ་ཟའོ། ། ||| he climbs instead a poisonous tree bearing fruit devoid of taste, and eats its poisonous fruit.
ཟོས་ནས་འཆི་བའི་དུས་བྱེད་དེ། ||| In doing so, he causes his own death.
གང་ཟག་དེ་ཡང་དཔེ་དེ་དང་འདྲ་བར་བརྗོད་དོ། ||| is said to be like the person in this analogy.
དེ་བས་ན་མིར་རྙེད་པ་ཤིན་ཏུ་དཀོན་པ་རྙེད་ནས་དགེ་བའི་བཤེས་གཉེན་ལ་གནས་ཏེ་ཐེག་པ་ཆེན་པོ་ལ་འཇུག་པར་འདོད་པ་ལས་ ||| “Therefore, if beginner bodhisattvas who have gained this hard-to-achieve human birth live with a spiritual friend and wish to enter the Mahāyāna, yet
རྙེད་པ་དང་། བཀུར་སྟི་དང་། གྲགས་པའི་ཕྱིར་བདག་ལ་བསྟོད། གཞན་ལ་སྨོད་པར་བྱེད་པས་ ||| praise themselves and disparage others for the purpose of gain, honor, and fame,
ལྟུང་བའི་ལྕི་བ་དེ་འདྲ་བ་བྱུང་བར་གྱུར་ནས་ ||| they incur a serious transgression.
ལྟུང་བའི་རྩ་བ་དེའི་ཕྱིར་ཤེས་པ་ཐམས་ཅད་ཀྱིས་ཤིན་ཏུ་སྨད་ཅིང་ངན་སོང་དུ་འགྲོ་བར་འགྱུར་ཏེ། ||| Because of this root transgression, all the wise ones will strongly criticize them and they will go to the lower realms.
གང་ཟག་དེ་འདྲ་བ་ནི་རྒྱལ་རིགས་དང་། བྲམ་ཟེ་དང་། རྗེའུ་རིགས་དང་། དམངས་རིགས་ཐམས་ཅད་ཀྱིས་མི་བསྟེན་པར་བྱའོ། ||| No kṣatriya, brahmin, vaiśya, or śūdra will rely upon such a person.
གང་དེ་སྟེན་པར་བྱེད་པ་དེ་ནི་ཤེས་པ་ཐམས་ཅད་ཀྱི་འདས་པ་དང་བཅས་པ་ཡིན་ཏེ། ། ||| Anyone who does rely upon such a person is definitely unwise.
དེ་ཡང་བྱང་ཆུབ་སེམས་དཔའ་ལས་དང་པོ་པའི་ལྟུང་བའི་རྩ་བ་དྲུག་པའོ། ||| This, again, is the sixth root transgression for beginner bodhisattvas.
གཞན་ཡང་རིགས་ཀྱི་བུ་མ་འོངས་པའི་དུས་ན་རྒྱལ་རིགས་རྣམས་ཀྱི་མདུན་ན་འདོན་གྱི་ཕྱག་དར་བའམ། བློན་པོའི་ཕྱག་དར་བའམ། དཔའ་བོའི་ཕྱག་དར་བའམ། སྨན་པའི་ཕྱག་དར་བ། ||| “Furthermore, son of noble family, in the future kṣatriyas will have dishonorable advisors and ministers, dishonorable soldiers and physicians
